"date","Open","High","Low","Close","Volume","Adjusted"
2018-09-13,36.7999992370605,37.8699989318848,36.7999992370605,37.1800003051758,199900,37.1800003051758
2018-09-14,37.3600006103516,41.8499984741211,37.3600006103516,41.4500007629395,1585000,41.4500007629395
2018-09-17,41.3699989318848,44.189998626709,41,43.75,1232000,43.75
2018-09-18,43.3600006103516,44.9679985046387,43.060001373291,44,1907200,44
2018-09-19,44.25,44.9799995422363,42.8499984741211,43.4199981689453,682700,43.4199981689453
2018-09-20,43.9900016784668,44.2999992370605,41.9199981689453,43.0099983215332,679300,43.0099983215332
2018-09-21,43.1199989318848,43.3889999389648,41.8300018310547,42.0099983215332,569000,42.0099983215332
2018-09-24,41.8600006103516,42.6689987182617,41.4990005493164,42.310001373291,222900,42.310001373291
2018-09-25,42.2999992370605,43,40.8400001525879,41.1500015258789,331000,41.1500015258789
2018-09-26,41.0999984741211,41.8699989318848,40.7630004882812,40.9599990844727,561600,40.9599990844727
2018-09-27,41.0999984741211,42.3199996948242,40.8339996337891,41.7900009155273,339900,41.7900009155273
2018-09-28,41.689998626709,42.0900001525879,40.9850006103516,42.0299987792969,410400,42.0299987792969
2018-10-01,42.5,44.0299987792969,42.3549995422363,43,731900,43
2018-10-02,43,43.3300018310547,42.564998626709,43,979800,43
2018-10-03,43.0900001525879,44.4500007629395,42.5699996948242,44.2900009155273,1047100,44.2900009155273
2018-10-04,44.2400016784668,44.2400016784668,41.7000007629395,42.060001373291,722600,42.060001373291
2018-10-05,42,42.1800003051758,39.0900001525879,40.2799987792969,1168500,40.2799987792969
2018-10-08,39.8300018310547,40.5250015258789,38.9199981689453,40.2200012207031,520100,40.2200012207031
2018-10-09,40,41.3300018310547,38.4900016784668,38.7799987792969,702900,38.7799987792969
2018-10-10,38.560001373291,38.6699981689453,35.4199981689453,35.7000007629395,1016200,35.7000007629395
2018-10-11,35.7000007629395,36.7299995422363,35.25,35.7000007629395,728400,35.7000007629395
2018-10-12,36.3899993896484,37.4900016784668,35.8549995422363,36.2200012207031,386700,36.2200012207031
2018-10-15,36.0999984741211,37.3899993896484,35.8800010681152,37.060001373291,441300,37.060001373291
2018-10-16,37.6699981689453,39,36.689998626709,38.4700012207031,590200,38.4700012207031
2018-10-17,38.8199996948242,39,36.060001373291,37.6199989318848,723900,37.6199989318848
2018-10-18,37.4900016784668,37.6300010681152,35.7200012207031,36.2599983215332,604800,36.2599983215332
2018-10-19,36.4000015258789,37.7299995422363,35.7649993896484,36.2700004577637,362100,36.2700004577637
2018-10-22,36.2700004577637,37.7400016784668,35.8699989318848,37.189998626709,541100,37.189998626709
2018-10-23,36.5999984741211,36.9799995422363,35.8400001525879,36.25,1256100,36.25
2018-10-24,35.939998626709,37.0470008850098,35.75,35.8300018310547,967000,35.8300018310547
2018-10-25,36.0099983215332,36.8300018310547,35.6800003051758,36.7799987792969,596400,36.7799987792969
2018-10-26,36.0900001525879,37.2900009155273,35.8050003051758,36.4000015258789,869100,36.4000015258789
2018-10-29,36.7000007629395,39.0200004577637,34.1500015258789,35.6800003051758,2102600,35.6800003051758
2018-10-30,35.4300003051758,37.3600006103516,34.9000015258789,36.4700012207031,1341900,36.4700012207031
2018-10-31,36.9000015258789,38.2299995422363,36.5999984741211,37.9700012207031,1038800,37.9700012207031
2018-11-01,38.2299995422363,38.939998626709,37.75,38.7299995422363,776300,38.7299995422363
2018-11-02,39,39.5040016174316,37.810001373291,38,707800,38
2018-11-05,38.2900009155273,38.5499992370605,37.4500007629395,38.0299987792969,599800,38.0299987792969
2018-11-06,37.9500007629395,39.5099983215332,37.6300010681152,38,891300,38
2018-11-07,38.5800018310547,39.939998626709,38.435001373291,39.25,1220000,39.25
2018-11-08,39.1800003051758,40,38.7700004577637,39.3699989318848,675000,39.3699989318848
2018-11-09,38.7999992370605,39.6399993896484,38.6599998474121,39.1599998474121,699400,39.1599998474121
2018-11-12,38,38.25,36.3400001525879,36.5099983215332,1029300,36.5099983215332
2018-11-13,36.2400016784668,37.0149993896484,35.1100006103516,36.1699981689453,1388700,36.1699981689453
2018-11-14,36.6100006103516,36.9500007629395,35.9000015258789,36.2799987792969,4946500,36.2799987792969
2018-11-15,36.4199981689453,37.4900016784668,36.2799987792969,37.2999992370605,1135000,37.2999992370605
2018-11-16,37,39.2599983215332,36.7620010375977,38.9599990844727,1465700,38.9599990844727
2018-11-19,38.6599998474121,39.25,34.8300018310547,35.6399993896484,1867400,35.6399993896484
2018-11-20,35.0099983215332,36.5200004577637,33.890998840332,36.0800018310547,1764900,36.0800018310547
2018-11-21,36.7099990844727,37.4300003051758,36.1300010681152,36.3400001525879,1137900,36.3400001525879
2018-11-23,36.2299995422363,37.5699996948242,35.5999984741211,37.0400009155273,790100,37.0400009155273
2018-11-26,37.2599983215332,38.8800010681152,37.2599983215332,38.4700012207031,653700,38.4700012207031
2018-11-27,38.3300018310547,39.2099990844727,37.8899993896484,38.3899993896484,282200,38.3899993896484
2018-11-28,38.75,39.8199996948242,37.5699996948242,39.75,590000,39.75
2018-11-29,39.4300003051758,40.4799995422363,39.2700004577637,40.0200004577637,1225900,40.0200004577637
2018-11-30,40.2099990844727,40.7999992370605,39.3499984741211,40.1199989318848,743400,40.1199989318848
2018-12-03,41,41.9300003051758,38.9300003051758,39.5200004577637,579500,39.5200004577637
2018-12-04,39.1199989318848,39.5,37.4650001525879,37.7000007629395,666000,37.7000007629395
2018-12-06,36.6199989318848,38.3619995117188,36.2099990844727,38.2700004577637,625300,38.2700004577637
2018-12-07,38.0999984741211,39.2299995422363,38.0950012207031,38.2200012207031,370200,38.2200012207031
2018-12-10,38.3400001525879,39.2949981689453,37.1500015258789,37.5800018310547,309600,37.5800018310547
2018-12-11,38.3300018310547,38.8699989318848,36.7299995422363,36.8499984741211,458300,36.8499984741211
2018-12-12,37.6800003051758,37.9000015258789,37.0400009155273,37.189998626709,498100,37.189998626709
2018-12-13,37.4599990844727,37.5099983215332,36.5099983215332,36.6300010681152,435700,36.6300010681152
2018-12-14,36.3600006103516,36.439998626709,35.0449981689453,35.2400016784668,481700,35.2400016784668
2018-12-17,34.9700012207031,35.25,33.5499992370605,33.7700004577637,988200,33.7700004577637
2018-12-18,34.2299995422363,35.1199989318848,34.0099983215332,34.7999992370605,491400,34.7999992370605
2018-12-19,34.8499984741211,35.5,33.9500007629395,34.3600006103516,885000,34.3600006103516
2018-12-20,34.2999992370605,34.5449981689453,31.3850002288818,33.6100006103516,949600,33.6100006103516
2018-12-21,33.689998626709,33.689998626709,31.5100002288818,32.1300010681152,735000,32.1300010681152
2018-12-24,31.7900009155273,32.9700012207031,31.5,31.9699993133545,139900,31.9699993133545
2018-12-26,32.1500015258789,34.6300010681152,31.9099998474121,34.560001373291,279200,34.560001373291
2018-12-27,34,35.2099990844727,33.5400009155273,35.1800003051758,199100,35.1800003051758
2018-12-28,35.2000007629395,35.4300003051758,33.9099998474121,33.9700012207031,552900,33.9700012207031
2018-12-31,34.25,35.0400009155273,33.8019981384277,34.4900016784668,260200,34.4900016784668
2019-01-02,33.6599998474121,34.4900016784668,33.3400001525879,33.7599983215332,410700,33.7599983215332
2019-01-03,33.8199996948242,34.0299987792969,33.1650009155273,33.2299995422363,633500,33.2299995422363
2019-01-04,33.7799987792969,34.7299995422363,33.75,34.3899993896484,440300,34.3899993896484
2019-01-07,34.5,36,34.3899993896484,35.9099998474121,711600,35.9099998474121
2019-01-08,35.7700004577637,36,35.6500015258789,35.9500007629395,609600,35.9500007629395
2019-01-09,35.8800010681152,35.9900016784668,35.4099998474121,35.6199989318848,167300,35.6199989318848
2019-01-10,35.3300018310547,36.2599983215332,35,36.1800003051758,344800,36.1800003051758
2019-01-11,36.189998626709,36.2599983215332,35.6100006103516,35.9500007629395,124400,35.9500007629395
2019-01-14,35.7099990844727,35.8300018310547,34.6699981689453,35.5999984741211,173900,35.5999984741211
2019-01-15,35.8499984741211,37.4900016784668,35.1100006103516,36.6399993896484,269500,36.6399993896484
2019-01-16,36.8300018310547,37.3899993896484,36.632999420166,36.8699989318848,231700,36.8699989318848
2019-01-17,36.5099983215332,37.7449989318848,36.4000015258789,37.3899993896484,307200,37.3899993896484
2019-01-18,37.9000015258789,38.5530014038086,37.5299987792969,38.2299995422363,542200,38.2299995422363
2019-01-22,37.7900009155273,38.5200004577637,37.2299995422363,37.5999984741211,237900,37.5999984741211
2019-01-23,37.8600006103516,38.7200012207031,37.0499992370605,37.6100006103516,278300,37.6100006103516
2019-01-24,37.5999984741211,38.9700012207031,37.4500007629395,38.8899993896484,223900,38.8899993896484
2019-01-25,39,39.939998626709,38.8199996948242,39.4000015258789,486900,39.4000015258789
2019-01-28,39,39.7700004577637,38.6800003051758,39.6199989318848,381200,39.6199989318848
2019-01-29,39.6199989318848,39.7700004577637,39.1599998474121,39.2700004577637,436500,39.2700004577637
2019-01-30,39.5400009155273,40.7900009155273,39.1599998474121,40.6100006103516,589200,40.6100006103516
2019-01-31,40.7400016784668,41.7849998474121,40.3899993896484,41.2099990844727,617100,41.2099990844727
2019-02-01,41.0299987792969,41.7799987792969,40.3699989318848,41.3699989318848,426700,41.3699989318848
2019-02-04,41.7799987792969,42.4000015258789,41.1399993896484,42.1599998474121,383900,42.1599998474121
2019-02-05,42.2099990844727,43.7449989318848,42.0250015258789,43.5499992370605,782000,43.5499992370605
2019-02-06,43.3499984741211,46.0900001525879,43.3499984741211,46.0400009155273,1360000,46.0400009155273
2019-02-07,44.2249984741211,45.4000015258789,43.2099990844727,43.439998626709,1060300,43.439998626709
2019-02-08,43.5200004577637,44.9300003051758,43.060001373291,44.9099998474121,633700,44.9099998474121
2019-02-11,45,45.5349998474121,44.7299995422363,45.1300010681152,698300,45.1300010681152
2019-02-12,45.3600006103516,46.439998626709,45.0950012207031,45.4599990844727,598800,45.4599990844727
2019-02-13,45.6699981689453,45.9199981689453,45.0299987792969,45.3600006103516,1383300,45.3600006103516
2019-02-14,45.1399993896484,45.9749984741211,44.5099983215332,45.5999984741211,497500,45.5999984741211
2019-02-15,45.9500007629395,45.9900016784668,45.310001373291,45.7599983215332,496100,45.7599983215332
2019-02-19,45.7599983215332,46.7700004577637,45.4199981689453,46.5900001525879,311400,46.5900001525879
2019-02-20,46.5900001525879,47.6399993896484,46.3499984741211,47.5299987792969,498600,47.5299987792969
2019-02-21,47.2599983215332,48.4900016784668,47.2599983215332,47.6199989318848,439000,47.6199989318848
2019-02-22,47.939998626709,48.4099998474121,47.3899993896484,48.4000015258789,369800,48.4000015258789
2019-02-25,48.5099983215332,49.3899993896484,48.3400001525879,48.7000007629395,361300,48.7000007629395
2019-02-26,48.4900016784668,49.060001373291,47.9199981689453,48.9700012207031,477400,48.9700012207031
2019-02-27,48.4900016784668,50.0299987792969,48.4900016784668,49.5099983215332,526500,49.5099983215332
2019-02-28,49.3199996948242,49.4599990844727,48.6399993896484,49.0200004577637,438800,49.0200004577637
2019-03-01,49.4900016784668,49.5099983215332,48.7900009155273,49.3800010681152,481700,49.3800010681152
2019-03-04,49.6199989318848,49.9500007629395,47.3699989318848,47.6800003051758,677900,47.6800003051758
2019-03-05,47.5999984741211,48.314998626709,47.189998626709,47.6699981689453,587300,47.6699981689453
2019-03-06,47.7599983215332,48.5,47.189998626709,48.1699981689453,613600,48.1699981689453
2019-03-07,48.0900001525879,48.4900016784668,47.7200012207031,48.2700004577637,282900,48.2700004577637
2019-03-08,47.75,48.9799995422363,47.2299995422363,48.9000015258789,365100,48.9000015258789
2019-03-11,48.8199996948242,49.5800018310547,48.4000015258789,49.2700004577637,428100,49.2700004577637
2019-03-12,49.4099998474121,49.9599990844727,49.1800003051758,49.6500015258789,206600,49.6500015258789
2019-03-13,49.8600006103516,50.2999992370605,49.6319999694824,49.6699981689453,278700,49.6699981689453
2019-03-14,49.75,50.8600006103516,49.6100006103516,50.2900009155273,630600,50.2900009155273
2019-03-15,50.4900016784668,51.7900009155273,50.1599998474121,51.3800010681152,608600,51.3800010681152
2019-03-18,50.6500015258789,50.810001373291,49.060001373291,49.8400001525879,1015100,49.8400001525879
2019-03-19,50.4500007629395,51.2700004577637,49.560001373291,50.810001373291,626500,50.810001373291
2019-03-20,50.4500007629395,50.6100006103516,49.25,49.9300003051758,7306500,49.9300003051758
2019-03-21,49.7700004577637,50.3300018310547,49.6500015258789,50.3300018310547,1341600,50.3300018310547
2019-03-22,50.0699996948242,50.5999984741211,49.4150009155273,49.5999984741211,1622900,49.5999984741211
2019-03-25,49.2200012207031,50.2099990844727,49.1800003051758,49.7200012207031,1079700,49.7200012207031
2019-03-26,50.0699996948242,50.4300003051758,49.6399993896484,50.1399993896484,720600,50.1399993896484
2019-03-27,50.0200004577637,50.4099998474121,48.7000007629395,49.75,941500,49.75
2019-03-28,49.8199996948242,50.2400016784668,49.0900001525879,50.1500015258789,534700,50.1500015258789
2019-03-29,50.5,51.2999992370605,50.1399993896484,51.2999992370605,1831100,51.2999992370605
2019-04-01,51.9500007629395,52.2099990844727,50.5,51.4300003051758,553400,51.4300003051758
2019-04-02,51.4599990844727,51.7599983215332,50.7599983215332,51.4799995422363,352800,51.4799995422363
2019-04-03,51.810001373291,51.9700012207031,51.1500015258789,51.7799987792969,526100,51.7799987792969
2019-04-04,51.7000007629395,52.5950012207031,50.4099998474121,51.560001373291,877600,51.560001373291
2019-04-05,51.6500015258789,52.310001373291,50.939998626709,51.8699989318848,823300,51.8699989318848
2019-04-08,51.5900001525879,51.5900001525879,50.4000015258789,51.3199996948242,264900,51.3199996948242
2019-04-09,51,51.5900001525879,50.7599983215332,51.0200004577637,309000,51.0200004577637
2019-04-10,51.1599998474121,51.6450004577637,50.8699989318848,51.2900009155273,280300,51.2900009155273
2019-04-11,51.2200012207031,51.7900009155273,50.8849983215332,51.5900001525879,364900,51.5900001525879
2019-04-12,51.9099998474121,51.9099998474121,51.2900009155273,51.4799995422363,320400,51.4799995422363
2019-04-15,51.5,52.1399993896484,51.189998626709,51.8499984741211,267100,51.8499984741211
2019-04-16,51.7400016784668,51.9099998474121,50.6399993896484,50.9500007629395,271100,50.9500007629395
2019-04-17,51,51.1599998474121,49.5,50.0999984741211,493400,50.0999984741211
2019-04-18,50.0299987792969,50.3499984741211,48.6699981689453,49.9000015258789,470900,49.9000015258789
2019-04-22,49.7000007629395,51,49.5,50.7099990844727,315000,50.7099990844727
2019-04-23,50.8800010681152,51.9799995422363,50.560001373291,51.9199981689453,844000,51.9199981689453
2019-04-24,51.7799987792969,52.8300018310547,51.5699996948242,51.8699989318848,508500,51.8699989318848
2019-04-25,51.9199981689453,52.5200004577637,51.189998626709,52.2999992370605,273300,52.2999992370605
2019-04-26,52.2099990844727,52.6800003051758,51.9199981689453,52.4799995422363,404500,52.4799995422363
2019-04-29,52.5400009155273,53.2000007629395,52.5400009155273,52.8499984741211,234500,52.8499984741211
2019-04-30,52.7999992370605,53.5400009155273,52.560001373291,53.1500015258789,512600,53.1500015258789
2019-05-01,53.4500007629395,53.7099990844727,51.5999984741211,51.7599983215332,847900,51.7599983215332
2019-05-02,49,49.9000015258789,46.6199989318848,49.4900016784668,2029500,49.4900016784668
2019-05-03,49.8600006103516,50.3899993896484,49.2280006408691,49.7000007629395,761300,49.7000007629395
2019-05-06,48.9000015258789,50.1800003051758,48.4550018310547,50.1500015258789,545500,50.1500015258789
2019-05-07,49.9700012207031,50.25,48.7299995422363,49.4000015258789,697200,49.4000015258789
2019-05-08,49.0800018310547,50.3499984741211,48.8899993896484,49.8300018310547,359600,49.8300018310547
2019-05-09,49.2099990844727,50.0299987792969,48.4000015258789,49.8600006103516,339500,49.8600006103516
2019-05-10,49.4599990844727,50.689998626709,49.1650009155273,50.3600006103516,389600,50.3600006103516
2019-05-13,49.1500015258789,49.1500015258789,47.1500015258789,47.6100006103516,629100,47.6100006103516
2019-05-14,47.9099998474121,49.3199996948242,47.8300018310547,49.0499992370605,794800,49.0499992370605
2019-05-15,48.5900001525879,50.2099990844727,48.5900001525879,50.1599998474121,365300,50.1599998474121
2019-05-16,50.4700012207031,52.4799995422363,50.0299987792969,51.9799995422363,588800,51.9799995422363
2019-05-17,51.4599990844727,52.2299995422363,50.9500007629395,50.9900016784668,411400,50.9900016784668
2019-05-20,50.3400001525879,50.5699996948242,49.3199996948242,50.0499992370605,374800,50.0499992370605
2019-05-21,50.2799987792969,51.5099983215332,50.0900001525879,51.2000007629395,636400,51.2000007629395
2019-05-22,50.439998626709,51.6199989318848,50.439998626709,51.0499992370605,2643200,51.0499992370605
2019-05-23,50.3899993896484,50.75,49.560001373291,49.75,742100,49.75
2019-05-24,50.1599998474121,51.7299995422363,49.7799987792969,50.8499984741211,942900,50.8499984741211
2019-05-28,51.1800003051758,52.4799995422363,51.1100006103516,51.6699981689453,686300,51.6699981689453
2019-05-29,51.1300010681152,51.1300010681152,49.3250007629395,50,864600,50
2019-05-30,50,51.0900001525879,49.9799995422363,50.5699996948242,378200,50.5699996948242
2019-05-31,49.9000015258789,49.9799995422363,48.8800010681152,49.1800003051758,1308700,49.1800003051758
2019-06-03,49.0299987792969,49.4099998474121,46.3600006103516,47,2095000,47
2019-06-04,47.5999984741211,47.8800010681152,47,47.8600006103516,1524600,47.8600006103516
2019-06-05,48.3899993896484,48.5699996948242,46.6599998474121,47.8899993896484,863100,47.8899993896484
2019-06-06,48,49.0400009155273,47.2799987792969,48.8600006103516,709200,48.8600006103516
2019-06-07,49.2000007629395,49.8199996948242,48.5,49.2299995422363,858100,49.2299995422363
2019-06-10,49.5099983215332,51.4500007629395,49.2299995422363,50.9900016784668,1090400,50.9900016784668
2019-06-11,51.5299987792969,51.7099990844727,48.8899993896484,49.4099998474121,1180400,49.4099998474121
2019-06-12,49.4000015258789,50.2599983215332,48.2999992370605,50.1199989318848,381100,50.1199989318848
2019-06-13,50.25,51.8800010681152,49.8699989318848,51.2099990844727,617600,51.2099990844727
2019-06-14,50.8400001525879,51.125,49.9500007629395,50.7599983215332,639600,50.7599983215332
2019-06-17,50.8800010681152,51.7200012207031,50.5999984741211,51.1599998474121,562900,51.1599998474121
2019-06-18,51.6399993896484,52.9300003051758,51.6399993896484,52.1399993896484,610400,52.1399993896484
2019-06-19,52.4300003051758,53.060001373291,52.1500015258789,52.75,396900,52.75
2019-06-20,53.1100006103516,53.8800010681152,52.560001373291,52.7700004577637,664300,52.7700004577637
2019-06-21,52.6699981689453,52.7799987792969,51.3899993896484,51.5800018310547,489000,51.5800018310547
