date,ticker,trade_type,position_type,quantity,price,value,option_details
2020-01-02,XOM,open,option,3,1.547744851392558,464.3234554177674,"{'strike': 55, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,UNH,open,option,1,6.856827794043454,685.6827794043454,"{'strike': 271, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,UNH,open,option,1,6.763505271936367,676.3505271936367,"{'strike': 271, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,MA,open,option,1,7.870159346584245,787.0159346584245,"{'strike': 294, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,MA,open,option,1,7.231843686394171,723.1843686394171,"{'strike': 294, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,COST,open,option,1,5.621216854398369,562.1216854398369,"{'strike': 268, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,COST,open,option,1,5.559273044086126,555.9273044086126,"{'strike': 268, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,NFLX,open,option,1,16.94696205689104,1694.6962056891039,"{'strike': 330, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,NFLX,open,option,1,16.55884135711605,1655.8841357116053,"{'strike': 330, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,PG,open,option,1,2.382746661407303,238.27466614073032,"{'strike': 108, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,PG,open,option,1,2.4452898556415192,244.52898556415192,"{'strike': 108, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,JNJ,open,option,1,2.285033348045644,228.50333480456442,"{'strike': 126, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,JNJ,open,option,1,2.009112010767886,200.91120107678861,"{'strike': 126, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,ABBV,open,option,1,2.341398622974232,234.1398622974232,"{'strike': 71, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,ABBV,open,option,1,2.2827799340643864,228.27799340643864,"{'strike': 71, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,WMT,open,option,8,0.45324220668509696,362.59376534807757,"{'strike': 37, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,WMT,open,option,5,0.7065757206882601,353.2878603441301,"{'strike': 37, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,HD,open,option,1,8.812370013649442,881.2370013649443,"{'strike': 193, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,HD,open,option,1,7.976132401528872,797.6132401528872,"{'strike': 193, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,BAC,open,option,2,1.0555005817157728,211.10011634315455,"{'strike': 31, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,BAC,open,option,3,0.7256602754120873,217.6980826236262,"{'strike': 31, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,KO,open,option,3,0.7197552279938542,215.92656839815623,"{'strike': 47, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,KO,open,option,2,0.8876682476027291,177.53364952054582,"{'strike': 47, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,CRM,open,option,1,5.707571690577808,570.7571690577809,"{'strike': 166, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,CRM,open,option,1,5.614786796133714,561.4786796133715,"{'strike': 166, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,CVX,open,option,1,2.879112342115583,287.9112342115583,"{'strike': 96, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,CVX,open,option,1,2.5522243996420073,255.22243996420073,"{'strike': 96, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,ORCL,open,option,1,1.5377253591492703,153.77253591492703,"{'strike': 50, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,ORCL,open,option,1,1.8074345632036177,180.74345632036176,"{'strike': 50, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,MRK,open,option,1,1.3677527095776014,136.77527095776014,"{'strike': 75, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,MRK,open,option,1,1.5240808131444226,152.40808131444226,"{'strike': 75, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,PM,open,option,1,1.858700033103979,185.8700033103979,"{'strike': 64, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,PM,open,option,1,1.3377657049185032,133.77657049185032,"{'strike': 64, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,CSCO,open,option,1,1.5472163069375924,154.72163069375924,"{'strike': 41, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,CSCO,open,option,1,1.2946294564350218,129.46294564350217,"{'strike': 41, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,WFC,open,option,1,1.4355327670444602,143.55327670444603,"{'strike': 47, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,WFC,open,option,1,1.5312411968096349,153.12411968096347,"{'strike': 47, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,IBM,open,option,1,2.4148268258740657,241.48268258740657,"{'strike': 102, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,IBM,open,option,1,2.317280458833956,231.7280458833956,"{'strike': 102, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,ABT,open,option,1,1.6998612520724166,169.98612520724166,"{'strike': 79, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,ABT,open,option,1,1.653030069014406,165.3030069014406,"{'strike': 79, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,LIN,open,option,1,5.364203591178978,536.4203591178978,"{'strike': 195, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,LIN,open,option,1,4.684893110648204,468.4893110648204,"{'strike': 195, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,GE,open,option,1,3.410713319169698,341.0713319169698,"{'strike': 58, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,GE,open,option,1,3.255961249778963,325.5961249778963,"{'strike': 58, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,MCD,open,option,1,3.691480052857216,369.1480052857216,"{'strike': 178, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,MCD,open,option,1,3.5652060680698128,356.5206068069813,"{'strike': 178, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,PEP,open,option,1,2.044818967102394,204.4818967102394,"{'strike': 117, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,PEP,open,option,1,2.236561292065133,223.6561292065133,"{'strike': 117, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,ACN,open,option,1,4.629707168464151,462.9707168464151,"{'strike': 193, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,ACN,open,option,1,3.8137484870075866,381.37484870075866,"{'strike': 193, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,TMO,open,option,1,7.121655797804948,712.1655797804948,"{'strike': 322, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,TMO,open,option,1,6.355124667373815,635.5124667373815,"{'strike': 322, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,T,open,option,3,0.49271383217308173,147.8141496519245,"{'strike': 20, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,T,open,option,2,0.8505631815194015,170.1126363038803,"{'strike': 20, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,VZ,open,option,2,0.8318979735675995,166.3795947135199,"{'strike': 45, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,VZ,open,option,1,0.9454419975728854,94.54419975728854,"{'strike': 45, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,DIS,open,option,1,4.524493263137188,452.4493263137188,"{'strike': 146, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,DIS,open,option,1,3.877192301817246,387.7192301817246,"{'strike': 146, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,ISRG,open,option,1,6.1685823298730185,616.8582329873018,"{'strike': 199, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,ISRG,open,option,1,5.733286634982818,573.3286634982818,"{'strike': 199, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,QCOM,open,option,1,3.61523656401107,361.523656401107,"{'strike': 79, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,QCOM,open,option,1,3.5180895240194445,351.80895240194445,"{'strike': 79, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,ADBE,open,option,1,11.765735168786364,1176.5735168786364,"{'strike': 334, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,ADBE,open,option,1,10.750611798597902,1075.0611798597902,"{'strike': 334, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,RTX,open,option,1,2.243597400905003,224.35974009050028,"{'strike': 85, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,RTX,open,option,1,2.4272903494330365,242.72903494330365,"{'strike': 85, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,NOW,open,option,1,14.729629390793974,1472.9629390793975,"{'strike': 291, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,NOW,open,option,1,13.979839659195704,1397.9839659195704,"{'strike': 291, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,GS,open,option,1,8.07577466077531,807.577466077531,"{'strike': 206, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,GS,open,option,1,7.408718067074815,740.8718067074815,"{'strike': 206, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,AMGN,open,option,1,5.31472340105293,531.472340105293,"{'strike': 204, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,AMGN,open,option,1,4.50442680955166,450.442680955166,"{'strike': 204, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-02,INTU,open,option,1,12.064815221149601,1206.4815221149602,"{'strike': 257, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-02,INTU,open,option,1,11.80555893025712,1180.555893025712,"{'strike': 257, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-03,SPY,close,option,62,4.168251767974766,25843.16096144355,"{'strike': 300, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,NVDA,close,option,-93,0.27063276538056025,-2516.8847180392104,"{'strike': 6, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,MSFT,close,option,-7,3.002867648023539,-2102.0073536164773,"{'strike': 153, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,AVGO,close,option,-7,0.9963398067624762,-697.4378647337334,"{'strike': 28, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,TSLA,close,option,-2,2.018061238569363,-403.61224771387253,"{'strike': 29, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,JPM,close,option,-2,2.7755282176230693,-555.1056435246139,"{'strike': 121, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,V,close,option,-1,4.064855698724713,-406.48556987247133,"{'strike': 184, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,UNH,close,option,-1,6.09481723034682,-609.481723034682,"{'strike': 271, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,MA,close,option,-1,6.6738678177549104,-667.386781775491,"{'strike': 294, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,JNJ,close,option,-1,1.9227714840704948,-192.27714840704948,"{'strike': 126, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,WMT,close,option,-8,0.373598182559995,-298.878546047996,"{'strike': 37, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,HD,close,option,-1,6.201770396086374,-620.1770396086374,"{'strike': 193, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,HD,close,option,-1,6.01918681267388,-601.9186812673879,"{'strike': 193, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,BAC,close,option,-2,0.8563471922852575,-171.26943845705148,"{'strike': 31, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,MRK,close,option,-1,1.2167460535881496,-121.67460535881496,"{'strike': 75, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,CSCO,close,option,-1,1.3325170909531892,-133.25170909531892,"{'strike': 41, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,IBM,close,option,-1,2.165173882917216,-216.5173882917216,"{'strike': 102, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,ABT,close,option,-1,1.4255698939437238,-142.55698939437238,"{'strike': 79, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,LIN,close,option,-1,3.9977582138466943,-399.7758213846694,"{'strike': 195, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,TMO,close,option,-1,5.482881957110379,-548.2881957110379,"{'strike': 322, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,T,close,option,-3,0.35254933471810723,-105.76480041543218,"{'strike': 20, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,T,close,option,-2,0.6105805904539316,-122.11611809078633,"{'strike': 20, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,VZ,close,option,-2,0.704727087619073,-140.9454175238146,"{'strike': 45, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,DIS,close,option,-1,3.949716733152954,-394.9716733152954,"{'strike': 146, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,QCOM,close,option,-1,2.899925815338854,-289.9925815338854,"{'strike': 79, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-03,AMGN,close,option,-1,4.591313799133914,-459.1313799133914,"{'strike': 204, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,META,close,option,-1,6.230484215042694,-623.0484215042693,"{'strike': 209, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,GOOGL,close,option,-5,1.2463650561020643,-623.1825280510321,"{'strike': 68, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,GOOG,close,option,-4,1.287710953694095,-515.084381477638,"{'strike': 68, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,NFLX,close,option,-1,14.844035667209795,-1484.4035667209796,"{'strike': 330, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,PG,close,option,-1,2.0659474259517054,-206.59474259517054,"{'strike': 108, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,KO,close,option,-3,0.6105179998752881,-183.15539996258644,"{'strike': 47, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,CRM,close,option,-1,4.340194440954683,-434.0194440954683,"{'strike': 166, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,CVX,close,option,-1,2.300716643462671,-230.0716643462671,"{'strike': 96, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,PM,close,option,-1,1.0095556261754872,-100.95556261754872,"{'strike': 64, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,WFC,close,option,-1,1.1515931438866858,-115.15931438866858,"{'strike': 47, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,GE,close,option,-1,2.795219862623881,-279.5219862623881,"{'strike': 58, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,MCD,close,option,-1,3.0635308649946893,-306.35308649946893,"{'strike': 178, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,ACN,close,option,-1,3.8633350977543444,-386.33350977543444,"{'strike': 193, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,RTX,close,option,-1,2.166949239272732,-216.6949239272732,"{'strike': 85, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,NOW,close,option,-1,11.07659906570936,-1107.659906570936,"{'strike': 291, 'expiration': datetime.date(2020, 2, 3), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2020-01-06,SPY,open,option,-60,5.063248116783257,-30379.48870069954,"{'strike': 299, 'expiration': datetime.date(2020, 2, 5), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-06,SPY,open,option,-69,4.417542973652473,-30481.046518202067,"{'strike': 299, 'expiration': datetime.date(2020, 2, 5), 'option_type': 'put', 'strategy': 'dispersion'}"
2020-01-06,AAPL,open,option,13,2.403739987193511,3124.861983351564,"{'strike': 73, 'expiration': datetime.date(2020, 2, 5), 'option_type': 'call', 'strategy': 'dispersion'}"
2020-01-06,AAPL,open,option,11,2.700929932937683,2971.0229262314515,"{'strike': 73, 'expiration': datetime.date(2020, 2, 5), 'option_type': 'put', 'strategy': 'dispersion'}"
